X,Y,Z,Roll,Pitch,Yaw
8.438245283018869,-3.54,0.0,0.0,0.0,0.0
8.45272641509434,-3.54,0.0,0.0,0.0,0.0
8.467207547169812,-3.54,0.0,0.0,0.0,0.0
8.481688679245282,-3.54,0.0,0.0,0.0,0.0
8.496169811320755,-3.54,0.0,0.0,0.0,0.0
8.510650943396227,-3.54,0.0,0.0,0.0,0.0
8.5251320754717,-3.54,0.0,0.0,0.0,0.0
8.53961320754717,-3.54,0.0,0.0,0.0,0.0
8.554094339622642,-3.54,0.0,0.0,0.0,0.0
8.568575471698114,-3.54,0.0,0.0,0.0,0.0
8.583056603773585,-3.54,0.0,0.0,0.0,0.0
8.597537735849057,-3.54,0.0,0.0,0.0,0.0
8.612018867924528,-3.54,0.0,0.0,0.0,0.0
8.6265,-3.54,0.0,0.0,0.0,0.0
8.640981132075472,-3.54,0.0,0.0,0.0,0.0
8.655462264150945,-3.54,0.0,0.0,0.0,0.0
8.669943396226415,-3.54,0.0,0.0,0.0,0.0
8.684424528301887,-3.54,0.0,0.0,0.0,0.0
8.69890566037736,-3.54,0.0,0.0,0.0,0.0
8.71338679245283,-3.54,0.0,0.0,0.0,0.0
8.727867924528303,-3.54,0.0,0.0,0.0,0.0
8.742349056603775,-3.54,0.0,0.0,0.0,0.0
8.756830188679245,-3.54,0.0,0.0,0.0,0.0
8.771311320754718,-3.54,0.0,0.0,0.0,0.0
8.785792452830188,-3.54,0.0,0.0,0.0,0.0
8.80027358490566,-3.54,0.0,0.0,0.0,0.0
8.814754716981133,-3.54,0.0,0.0,0.0,0.0
8.829235849056605,-3.54,0.0,0.0,0.0,0.0
8.843716981132076,-3.54,0.0,0.0,0.0,0.0
8.858198113207548,-3.54,0.0,0.0,0.0,0.0
8.87267924528302,-3.54,0.0,0.0,0.0,0.0
8.88716037735849,-3.54,0.0,0.0,0.0,0.0
8.901641509433963,-3.54,0.0,0.0,0.0,0.0
8.916122641509434,-3.54,0.0,0.0,0.0,0.0
8.930603773584906,-3.54,0.0,0.0,0.0,0.0
8.945084905660378,-3.54,0.0,0.0,0.0,0.0
8.959566037735849,-3.54,0.0,0.0,0.0,0.0
8.974047169811321,-3.54,0.0,0.0,0.0,0.0
8.988528301886793,-3.54,0.0,0.0,0.0,0.0
